status,year,wave,wave_f,sub_reg,sub_reg_f,st,st_f,sp_code,common,mode_fx,mode_fx_f,area_x,area_x_f,estclaim,estclvar,estharv,esthvar,landing,land_var,estrel,estrlvar,tot_cat,lbs_ab1,var_lbs,wgt_ab1,var_wab1,tot_len,vartotlen,miss_fish,ALT_FLAG
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020502,BULL SHARK,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,268,"48,921",268,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020503,SANDBAR SHARK,5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,213,"18,086",213,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020504,BLACKNOSE SHARK,5,CHARTER BOAT,1,OCEAN (<= 3 MI),166,"21,499",0,0,166,"21,499",998,"773,896","1,165","4,032","12,620,607","1,829","2,596,693","159,746","19,813,797,037",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020507,BLACKTIP SHARK,5,CHARTER BOAT,1,OCEAN (<= 3 MI),24,557,0,0,24,557,0,0,24,"1,032","1,069,985",468,"220,150","27,421","756,026,638",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020509,SPINNER SHARK,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,166,"21,497",166,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708020509,SPINNER SHARK,5,CHARTER BOAT,2,OCEAN (> 3 MI),61,"4,405",0,0,61,"4,405",0,0,61,"3,076","11,359,200","1,395","2,337,158","80,563","7,792,071,098",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708030100,HAMMERHEAD SHARK GENUS,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,815,"651,560",815,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8708030101,BONNETHEAD,7,PRIVATE/RENTAL BOAT,5,INLAND,"5,678","3,257,187",0,0,"5,678","3,257,187","22,203","241,793,044","27,881","19,403","38,033,451","8,801","7,825,392","3,287,707",1091942714062,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713040100,SKATE GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"24,147","577,114,324","24,147",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713050000,STINGRAY FAMILY,3,SHORE,5,INLAND,0,0,0,0,0,0,"4,458","21,668,599","4,458",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713050000,STINGRAY FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"37,024","552,273,610","37,024",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713050100,STINGRAY GENUS,3,SHORE,5,INLAND,0,0,0,0,0,0,"43,292","1,686,589,522","43,292",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713050100,STINGRAY GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"13,068","68,579,967","13,068",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8713070301,COWNOSE RAY,3,SHORE,5,INLAND,0,0,0,0,0,0,"1,790","3,598,859","1,790",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8734010101,BOWFIN,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,390","6,007,220","2,390",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,112","4,310,083","2,112",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,3,SHORE,5,INLAND,"5,358","32,058,044",0,0,"5,358","32,058,044","11,767","80,748,238","17,125","4,016","18,011,690","1,822","3,705,910","1,580,539",2789851283855,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),46,"2,378",0,0,46,"2,378",0,0,46,32,"1,183",15,243,"14,671","244,250,630",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,5,CHARTER BOAT,5,INLAND,0,0,257,"73,853",257,"73,853",122,"14,187",379,113,"14,358",51,"2,954","71,116","5,666,698,580",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"1,651","2,426,176","1,651",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8738010101,LADYFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"255,604","12,937,183,376","255,604",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8739010101,BONEFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"11,578","96,953,342","11,578",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8739010101,BONEFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,127","4,467,745","2,127",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8739010101,BONEFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"2,127","3,504,530","2,127",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8739010101,BONEFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"52,402","1,488,646,580","52,402",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8741050000,MORAY FAMILY,3,SHORE,5,INLAND,0,0,0,0,0,0,"6,409","44,883,933","6,409",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8741050401,GREEN MORAY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"6,071","37,252,511","6,071",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8741130000,SNAKE EEL FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"6,106","29,169,993","6,106",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8747010000,HERRING FAMILY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,"72,754","3,642,215,981","72,754","3,642,215,981",0,0,"72,754",0,0,0,0,0,0,"72,754",0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8747010400,MENHADEN GENUS,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,"59,423","3,144,323,768","59,423","3,144,323,768",0,0,"59,423",0,0,0,0,0,0,"59,423",0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8747010804,SCALED SARDINE,3,SHORE,1,OCEAN (<= 3 MI),0,0,"1,085,667",1265014480491,"1,085,667",1265014480491,0,0,"1,085,667",0,0,0,0,0,0,"1,085,667",0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8762020000,LIZARDFISH FAMILY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"12,143","149,010,044","12,143",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8762020000,LIZARDFISH FAMILY,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,557","6,425,217","2,557",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8762020000,LIZARDFISH FAMILY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"2,739","8,359,294","2,739",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777020101,WHITE CATFISH,3,SHORE,5,INLAND,"63,771","3,994,630,597",0,0,"63,771","3,994,630,597",0,0,"63,771","146,214","20,999,207,694","66,322","4,320,592,454","25,476,655",637544042017976,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777020101,WHITE CATFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,"1,973","4,047,215",0,0,"1,973","4,047,215",0,0,"1,973","5,131","27,389,237","2,328","5,635,343","769,293","615,581,451,625",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180000,SEA CATFISH FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,523","1,580,516","1,523",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180101,GAFFTOPSAIL CATFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"2,112","4,310,083","2,112",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180101,GAFFTOPSAIL CATFISH,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,98,"9,401",98,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180101,GAFFTOPSAIL CATFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"22,097","208,636,271","22,097",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180202,HARDHEAD CATFISH,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"82,469","3,594,330,225","82,469",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180202,HARDHEAD CATFISH,3,SHORE,5,INLAND,0,0,0,0,0,0,"205,411","9,987,889,808","205,411",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180202,HARDHEAD CATFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"1,651","2,426,176","1,651",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8777180202,HARDHEAD CATFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"313,624","9,506,888,685","313,624",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8783010000,TOADFISH FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,633","7,180,597","2,633",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8783010200,TOADFISH GENUS,3,SHORE,5,INLAND,0,0,0,0,0,0,"4,350","14,524,069","4,350",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8783010200,TOADFISH GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"9,197","49,977,346","9,197",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8783010201,OYSTER TOADFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"31,006","477,440,450","31,006",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8810080101,SQUIRRELFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"5,560","26,358,141","5,560",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8810080101,SQUIRRELFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"5,861","37,229,595","5,861",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826010000,SCORPIONFISH FAMILY,3,SHORE,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"6,282","39,880,084","6,282",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826010301,BLACKBELLY ROSEFISH,5,CHARTER BOAT,2,OCEAN (> 3 MI),812,"484,936",0,0,812,"484,936",0,0,812,813,"487,003",369,"100,201","250,157","46,075,537,249",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826010301,BLACKBELLY ROSEFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,"8,937","79,427,308","8,937","79,427,308",0,0,"8,937","13,266","175,020,806","6,017","36,010,576","3,010,202",9011559813149,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826020000,SEAROBIN FAMILY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"4,511","22,468,481","4,511",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826020000,SEAROBIN FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,717","3,235,210","1,717",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826020100,SEAROBIN GENUS,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,25,701,25,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8826020100,SEAROBIN GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"2,172","4,632,318","2,172",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835010100,SNOOK GENUS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,404,"171,108",404,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835010105,COMMON SNOOK,3,SHORE,1,OCEAN (<= 3 MI),"53,513","2,852,559,059",0,0,"53,513","2,852,559,059","59,923","2,395,545,019","113,436","665,379","441,014,083,740","301,814","90,738,762,635","39,064,574",1.5201287224E15,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835010105,COMMON SNOOK,3,SHORE,5,INLAND,"4,350","14,524,069",0,0,"4,350","14,524,069","485,022","100,306,616,032","489,372","34,811","930,167,480","15,790","191,382,201","2,960,127",6725809383713,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835010105,COMMON SNOOK,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"150,388","7,991,586,833","150,388",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020000,SEA BASS FAMILY,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"7,757","59,836,636","7,757",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020000,SEA BASS FAMILY,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"11,034","120,238,705","11,034",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020301,BLACK SEA BASS,5,CHARTER BOAT,2,OCEAN (> 3 MI),28,866,0,0,28,866,0,0,28,29,891,13,183,"9,417","96,649,967",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020301,BLACK SEA BASS,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"53,602","2,058,924,132","53,602",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020301,BLACK SEA BASS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"25,119","262,200,810","25,119",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020400,GROUPER GENUS (EPINEPHELUS),7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,369","2,089,824","1,369",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020400,GROUPER GENUS (EPINEPHELUS),7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,957,"955,087",957,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020401,GOLIATH GROUPER,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"6,404","42,002,451","6,404",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020402,ROCK HIND,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"5,560","26,358,141","5,560",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020408,RED GROUPER,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"4,981","16,464,072","4,981",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020408,RED GROUPER,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"8,221","71,189,267","8,221",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020408,RED GROUPER,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"3,013","917,262","3,013",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020500,GROUPER GENUS (MYCTEROPERCA),5,CHARTER BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,608,"88,961",608,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020501,GAG,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,"2,795","7,411,553","2,795",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835020501,GAG,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"1,543","1,431,917","1,543",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835021801,GRAYSBY,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,"11,119","105,432,564","11,119",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835021801,GRAYSBY,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"6,358","31,317,743",0,0,"6,358","31,317,743",0,0,"6,358","4,486","15,586,551","2,035","3,206,937","1,693,421",2221475359786,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835160602,LARGEMOUTH BASS,7,PRIVATE/RENTAL BOAT,5,INLAND,0,0,0,0,0,0,"13,612","115,161,303","13,612",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835220201,TILEFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),"4,239","13,918,997",0,0,"4,239","13,918,997",0,0,"4,239","21,961","373,596,900","9,961","76,867,660","2,365,279",4333874501603,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835220301,SAND TILEFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),0,0,0,0,0,0,101,"10,911",101,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835220301,SAND TILEFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"4,399","19,123,124",0,0,"4,399","19,123,124","19,213","364,762,067","23,612","5,431","29,147,042","2,464","5,997,012","1,797,049",3191118673002,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835220301,SAND TILEFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"11,187","125,293,760","11,187",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,3,SHORE,1,OCEAN (<= 3 MI),"38,153","1,290,114,489","375,851","142,448,100,707","414,004","143,738,215,197","182,023","10,735,839,874","596,027","633,089","341,730,948,212","287,167","70,311,231,632","161,380,792",2.1879599497E16,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,3,SHORE,5,INLAND,"6,409","44,883,933","4,350","14,524,069","10,759","59,408,001","178,216","21,809,054,449","188,975","16,226","134,479,731","7,360","27,669,240","4,124,481",8834328743656,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,5,CHARTER BOAT,1,OCEAN (<= 3 MI),298,"100,463",0,0,298,"100,463","1,473","762,272","1,771",176,"35,070",80,"7,216","80,930","7,432,657,930",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,5,CHARTER BOAT,5,INLAND,0,0,0,0,0,0,122,"14,187",122,0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,7,PRIVATE/RENTAL BOAT,1,OCEAN (<= 3 MI),"3,205","6,969,672",0,0,"3,205","6,969,672","57,598","2,386,894,434","60,802","6,053","23,180,457","2,746","4,769,385","1,310,798",1137236921829,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,7,PRIVATE/RENTAL BOAT,2,OCEAN (> 3 MI),0,0,0,0,0,0,"1,681","3,426,313","1,681",0,0,0,0,0,0,0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835250101,BLUEFISH,7,PRIVATE/RENTAL BOAT,5,INLAND,"2,019","4,290,486",0,0,"2,019","4,290,486","138,159","5,157,845,462","140,179","2,196","5,075,129",996,"1,044,209","667,644","469,123,677,784",0,0
FINAL,2021,1,JAN/FEB,6,SOUTH ATLANTIC,12,FLORIDA,8835260101,COBIA,5,CHARTER BOAT,2,OCEAN (> 3 MI),"2,704","1,563,074",0,0,"2,704","1,563,074","2,010","1,295,003","4,713","50,751","679,908,240","23,021","139,891,298","2,424,877",1317602780272,0,0
